"","MI","Ischemic stroke","Death (all causes)","Transient ischemic attack (TIA)","Clinically relevant bleeding","SE","ICH"
"45889",1,2.775,1.387,1.333,0.5473,2.18,0.5473
"45890",1,2.824,1.056,1.696,0.638,2.214,0.638
"45891",1,2.72,0.7935,1.383,0.6338,1.292,0.6338
"45892",1,2.662,1.197,1.496,0.4603,2.646,0.4603
"45893",1,2.715,0.859,1.831,0.8475,0.1368,0.8475
"45894",1,2.681,1.652,1.548,0.5696,7.217,0.5696
"45895",1,2.918,0.7183,1.604,0.629,4.756,0.629
"45896",1,2.94,1.073,1.61,0.3303,8.339,0.3303
"45897",1,2.954,1.355,1.855,0.2483,6.986,0.2483
"45898",1,2.921,0.9536,1.719,0.5892,11.06,0.5892
"45899",1,2.76,2.546,1.655,0.5313,3.73,0.5313
"45900",1,2.647,1.117,1.682,0.4951,2.528,0.4951
"45901",1,2.745,1.288,1.735,0.3062,3.17,0.3062
"45902",1,2.651,2.718,1.729,0.4248,2.315,0.4248
"45903",1,2.841,2.482,1.653,0.3485,2.364,0.3485
"45904",1,2.578,3.076,1.674,0.3221,1.87,0.3221
"45905",1,2.623,9.389,1.741,0.3501,1.653,0.3501
"45906",1,2.695,0.6684,1.604,0.4473,2.027,0.4473
"45907",1,3.218,2.84,1.683,0.3224,1.405,0.3224
"45908",1,3.217,2.175,1.701,0.4822,0.386,0.4822
"45909",1,2.645,1.87,1.642,0.3407,0.01272,0.3407
"45910",1,2.859,2.72,1.824,0.3845,0.207,0.3845
"45911",1,1.983,2.661,2.188,0.3801,0.388,0.3801
"45912",1,2.913,2.669,1.899,0.3159,1.097,0.3159
"45913",1,2.572,2.534,1.58,0.4054,3.468,0.4054
"45914",1,3.57,3.352,1.702,0.3701,1.05,0.3701
"45915",1,2.636,1.779,1.743,0.4428,2.391,0.4428
"45916",1,1.336,2.344,1.728,0.471,1.106,0.471
"45917",1,5.624,2.241,1.791,0.443,1.696,0.443
"45918",1,2.335,1.612,1.77,0.3247,1.409,0.3247
"45919",1,3.902,2.118,1.875,0.6623,0.6702,0.6623
"45920",1,1.956,0.9473,1.677,0.7076,1.694,0.7076
"45921",1,5.553,2.005,1.66,0.2757,5.792,0.2757
"45922",1,2.798,1.118,1.793,0.67,3.274,0.67
"45923",1,1.66,0.7136,1.956,0.3042,0.9572,0.3042
"45924",1,1.804,1.556,2.044,0.3941,0.5641,0.3941
"45925",1,5.786,1.822,1.879,0.6064,0.9017,0.6064
"45926",1,6.423,1.647,1.677,0.7848,0.931,0.7848
"45927",1,2.588,1.803,1.899,0.5234,1.219,0.5234
"45928",1,2.564,1.485,2.185,0.2284,0.6897,0.2284
"45929",1,2.723,1.247,2.31,0.2279,0.5749,0.2279
"45930",1,3.505,1.413,2.115,0.4189,1.026,0.4189
"45931",1,3.808,1.491,2.147,0.5425,1.212,0.5425
"45932",1,3.34,1.392,2.653,0.434,0.8843,0.434
"45933",1,1.526,1.652,2.644,0.4518,1.378,0.4518
"45934",1,2.635,1.925,1.573,0.464,1.26,0.464
"45935",1,1.461,1.69,1.562,0.2845,1.209,0.2845
"45936",1,1.04,1.324,7.692,0.5124,1.127,0.5124
"45937",1,5.429,1.843,0.08521,0.4998,1.183,0.4998
"45938",1,4.226,1.398,0.1367,0.5131,1.218,0.5131
"45939",1,1.948,1.553,5.331,0.6051,0.8706,0.6051
"45940",1,3.477,1.67,1.107,0.3736,1.169,0.3736
"45941",1,3.192,1.567,3.769,0.3292,0.7224,0.3292
"45942",1,3.214,1.61,6.914,0.8119,0.7086,0.8119
"45943",1,2.242,1.567,8.702,0.5917,0.6253,0.5917
"45944",1,2.049,1.459,14.27,0.4569,17.45,0.4569
"45945",1,2.837,1.259,25.02,0.4392,0.7298,0.4392
"45946",1,1.937,1.171,49.42,0.3934,1.255,0.3934
"45947",1,3.468,1.046,2.278,0.349,0.63,0.349
"45948",1,1.545,1.399,1.191,0.3933,0.4282,0.3933
"45949",1,1.613,1.766,3.172,0.2537,0.5753,0.2537
"45950",1,2.884,1.738,1.821,0.1487,0.5677,0.1487
"45951",1,4.313,1.333,2.481,0.5105,0.9886,0.5105
"45952",1,3.571,1.459,1.844,0.2315,6.209,0.2315
"45953",1,3.838,1.476,1.081,0.1629,0.7648,0.1629
"45954",1,2.955,1.126,0.7682,1.525,25.85,1.525
"45955",1,2.284,1.364,1.067,0.6132,3.344,0.6132
"45956",1,2.538,1.158,1.48,0.6729,1.076,0.6729
"45957",1,1.503,1.348,1.174,1.293,0.1168,1.293
"45958",1,3.199,1.199,2.115,2.158,2.383,2.158
"45959",1,2.347,1.175,3.205,1.129,0.7785,1.129
"45960",1,2.29,1.488,1.776,0.2595,0.8103,0.2595
"45961",1,0.8526,1.147,2.137,0.4393,0.568,0.4393
"45962",1,2.937,1.554,2.161,0.4553,0.3236,0.4553
"45963",1,4.165,1.027,1.454,0.6586,0.1726,0.6586
"45964",1,3.088,1.333,0.4992,0.4583,0.2637,0.4583
"45965",1,2.723,1.125,1.058,0.5617,0.349,0.5617
"45966",1,3.044,1.312,0.954,0.5203,0.4787,0.5203
"45967",1,1.786,1.069,2.086,0.5573,0.6205,0.5573
"45968",1,1.522,1.239,1.06,0.5283,0.7066,0.5283
"45969",1,1.813,1.546,1.191,0.5918,0.9336,0.5918
"45970",1,2.588,1.152,0.7237,0.6857,2.882,0.6857
"45971",1,1.633,0.6182,1.821,0.4022,0.9236,0.4022
"45972",1,2.395,1.462,0.8964,0.3445,0.9542,0.3445
"45973",1,1.672,2.372,1.807,0.3783,1.339,0.3783
"45974",1,1.483,1.898,1.732,0.6077,0.949,0.6077
"45975",1,3.086,2.047,1.28,0.4968,0.6298,0.4968
"45976",1,2.436,1.405,2.014,0.4642,0.9531,0.4642
"45977",1,2.006,1.359,1.951,0.5448,0.7193,0.5448
"45978",1,5.714,1.469,0.514,0.4667,0.8292,0.4667
"45979",1,3.018,1.981,0.6173,0.4718,1.191,0.4718
"45980",1,2.416,1.859,0.9421,0.4415,0.2157,0.4415
"45981",1,2.441,2.678,0.5725,0.4481,1.371,0.4481
"45982",1,2.657,1.505,1.274,0.4961,2.006,0.4961
"45983",1,2.919,1.944,0.5627,0.5111,0.151,0.5111
"45984",1,3.068,1.456,0.5995,0.5161,0.4934,0.5161
"45985",1,2.518,1.453,0.5628,0.4654,3.207,0.4654
"45986",1,2.137,1.696,0.9312,0.5659,0.9348,0.5659
"45987",1,2.184,1.716,0.3543,0.463,0.5341,0.463
"45988",1,1.858,1.71,0.8447,0.3883,0.7834,0.3883
"45989",1,1.986,2.027,0.4749,0.4136,1.247,0.4136
"45990",1,1.756,1.683,0.9832,0.5212,1.522,0.5212
"45991",1,1.959,1.584,0.2389,0.4553,1.299,0.4553
"45992",1,1.915,1.151,0.4459,0.4346,0.9981,0.4346
"45993",1,1.699,1.509,1.77,0.4918,0.4484,0.4918
"45994",1,1.529,2.397,0.4538,0.4155,8.399,0.4155
"45995",1,1.908,1.872,0.3648,0.4287,2.073,0.4287
"45996",1,1.632,1.618,0.2624,0.4117,1.145,0.4117
"45997",1,1.694,1.811,0.6825,0.4124,0.7063,0.4124
"45998",1,1.828,1.33,0.3787,0.4319,9.248,0.4319
"45999",1,1.745,1.278,1.972,0.4396,0.8768,0.4396
"46000",1,1.813,1.295,0.8658,0.4525,4.473,0.4525
"46001",1,1.582,1.677,0.6535,0.4101,0.7002,0.4101
"46002",1,2.241,1.194,0.634,0.3644,3.356,0.3644
"46003",1,1.784,1.138,1.537,0.3888,0.003417,0.3888
"46004",1,2.017,1.488,0.4485,0.4116,513.3,0.4116
"46005",1,1.873,1.304,0.7596,0.4117,3.85,0.4117
"46006",1,2.233,1.538,0.4076,0.4875,3.69,0.4875
"46007",1,2.375,1.475,1.399,0.575,2.422,0.575
"46008",1,2.493,0.9001,1.213,0.7123,1.281,0.7123
"46009",1,2.036,0.6477,0.9201,0.5345,1.793,0.5345
"46010",1,2.463,1.237,2.281,0.6132,0.5885,0.6132
"46011",1,2.443,1.542,1.82,0.7093,0.4631,0.7093
"46012",1,2.566,1.491,0.5034,0.4886,1.534,0.4886
"46013",1,2.089,1.201,2.012,0.5691,2.036,0.5691
"46014",1,2.352,1.604,2.142,0.2529,1.728,0.2529
"46015",1,2.238,0.7946,1.787,0.3876,1.093,0.3876
"46016",1,2.45,1.03,2.361,0.6807,0.6442,0.6807
"46017",1,2.495,1.661,3.069,0.8361,2.048,0.8361
"46018",1,7.634,1.693,1.759,0.6678,0.4249,0.6678
"46019",1,0.02475,0.6025,0.9905,0.6384,1.004,0.6384
"46020",1,0.7149,0.6288,3.421,0.6059,0.5359,0.6059
"46021",1,2.809,4.993,0.9576,0.7115,0.3613,0.7115
"46022",1,2.895,6.503,0.2246,0.5251,1.377,0.5251
"46023",1,2.406,4.169,1.204,1.226,0.3123,1.226
"46024",1,2.387,0.7614,0.4448,0.3626,2.673,0.3626
"46025",1,2.348,0.754,0.07225,0.339,0.7746,0.339
"46026",1,2.06,4.73,0.4423,0.6649,1.073,0.6649
"46027",1,2.752,1.055,0.2668,0.2141,9.857,0.2141
"46028",1,2.552,1.718,1.066,0.4023,4.866,0.4023
"46029",1,2.402,1.827,0.1957,0.3437,0.03061,0.3437
"46030",1,2.701,1.539,0.5251,0.3187,3.254,0.3187
"46031",1,2.893,1.447,1.09,0.5411,10.69,0.5411
"46032",1,2.192,1.267,0.9218,0.6989,4.401,0.6989
"46033",1,2.545,1.593,0.7947,0.6547,0.7369,0.6547
"46034",1,2.488,2.08,0.9416,0.3385,3.863,0.3385
"46035",1,2.798,1.498,0.7815,0.6213,2.805,0.6213
"46036",1,2.753,2.347,0.6075,0.6206,1.17,0.6206
"46037",1,2.02,1.293,0.8348,0.6653,2.277,0.6653
"46038",1,2.629,0.9276,0.9089,0.5579,45.51,0.5579
"46039",1,2.475,0.3408,0.7987,0.6489,4.557,0.6489
"46040",1,2.463,0.1842,0.9965,0.586,0.2095,0.586
"46041",1,2.389,1.138,0.7622,0.7544,1.599,0.7544
"46042",1,2.797,1.01,0.9162,0.7341,1.931,0.7341
"46043",1,2.867,1.255,0.823,0.6476,2.006,0.6476
"46044",1,3.055,0.9534,0.945,0.7311,0.4148,0.7311
"46045",1,3.121,1.394,0.9756,0.6217,1.69,0.6217
"46046",1,3.398,1.09,0.9174,0.4045,0.6616,0.4045
"46047",1,2.158,1.032,0.9973,0.7124,0.8771,0.7124
"46048",1,3.259,1.821,1.011,0.3937,0.5951,0.3937
"46049",1,3.753,1.067,0.9891,0.3171,0.6297,0.3171
"46050",1,2.787,1.182,1.001,0.3909,0.7282,0.3909
"46051",1,3.042,1.143,0.9495,0.4099,0.7649,0.4099
"46052",1,2.668,1.643,0.978,0.4731,0.6774,0.4731
"46053",1,3.818,0.975,0.9821,0.4352,0.4689,0.4352
"46054",1,3.559,1.218,0.981,0.457,1.2,0.457
"46055",1,3.329,0.8431,1.001,0.3761,0.9524,0.3761
"46056",1,2.396,1.624,0.9825,0.372,3.757,0.372
"46057",1,2.857,1.461,1.012,0.3297,4.501,0.3297
"46058",1,2.874,1.359,1.036,0.3193,0.8021,0.3193
"46059",1,2.894,1.186,1.107,0.3685,0.9496,0.3685
"46060",1,3.545,1.344,1.04,0.4289,1.221,0.4289
"46061",1,3.497,0.8155,1.037,0.3744,0.6444,0.3744
"46062",1,3.522,1.876,1.096,0.3438,8.206,0.3438
"46063",1,3.43,0.8496,1.041,0.5059,0.1954,0.5059
"46064",1,2.773,1.268,1.166,0.4819,10.24,0.4819
"46065",1,2.732,1.948,1.132,0.3967,2.12,0.3967
"46066",1,2.87,1.49,0.9968,0.4069,2.03,0.4069
"46067",1,2.445,1.292,1.218,0.5495,0.3157,0.5495
"46068",1,2.018,1.673,1.156,0.3949,0.4478,0.3949
"46069",1,3.24,2.409,1.174,0.5427,1.633,0.5427
"46070",1,2.913,0.9267,1.243,0.5321,3.641,0.5321
"46071",1,2.909,0.5294,1.262,0.8165,0.5507,0.8165
"46072",1,3,1.137,1.273,0.4711,2.006,0.4711
"46073",1,2.887,1.415,1.16,0.598,0.7715,0.598
"46074",1,3.037,1.029,0.9345,0.8046,4.673,0.8046
"46075",1,3.066,1.246,0.8035,0.5087,3.362,0.5087
"46076",1,2.531,1.284,0.6868,0.3653,0.9715,0.3653
"46077",1,2.804,1.418,1.075,0.6514,1.94,0.6514
"46078",1,2.487,1.227,0.6544,0.9526,1.266,0.9526
"46079",1,2.332,1.249,1.038,0.6213,0.6561,0.6213
"46080",1,2.326,1.254,0.1365,0.5111,1.102,0.5111
"46081",1,2.927,2.025,0.3665,0.4618,1.103,0.4618
"46082",1,2.423,0.9075,0.07463,0.4724,0.7975,0.4724
"46083",1,2.533,0.7711,0.3763,0.4209,0.9427,0.4209
"46084",1,2.514,1.929,0.368,0.4604,0.6144,0.4604
"46085",1,2.444,1.083,0.453,0.6819,2.622,0.6819
"46086",1,2.497,1.468,0.5006,0.4783,0.6403,0.4783
"46087",1,2.46,1.526,0.4398,0.689,14.7,0.689
"46088",1,2.486,1.254,0.5118,0.4714,0.03928,0.4714
"46089",1,2.544,1.28,0.4543,0.4523,3.348,0.4523
"46090",1,2.523,1.757,0.5526,0.6069,0.3877,0.6069
"46091",1,2.462,1.242,0.4994,0.5372,0.1091,0.5372
"46092",1,2.437,1.2,0.6094,0.527,41.9,0.527
"46093",1,2.502,1.643,0.5595,0.5957,0.2727,0.5957
"46094",1,2.524,1.348,0.3868,0.4558,2.145,0.4558
"46095",1,2.501,0.797,0.3191,0.6973,0.9226,0.6973
"46096",1,2.496,2.223,0.251,0.2944,0.6858,0.2944
"46097",1,2.497,1.546,0.2469,0.618,0.4746,0.618
"46098",1,2.346,1.539,0.7157,0.4197,0.7352,0.4197
"46099",1,2.476,1.974,0.5791,0.8315,3.199,0.8315
"46100",1,2.443,1.211,0.5077,0.3588,0.0879,0.3588
"46101",1,2.368,1.36,0.2335,0.5885,1.283,0.5885
"46102",1,2.617,1.317,0.4258,0.3231,1.22,0.3231
"46103",1,2.425,1.267,0.2756,0.6488,1.327,0.6488
"46104",1,2.498,0.9276,0.4792,0.7014,1.659,0.7014
"46105",1,2.267,1.364,0.2992,0.6143,1.461,0.6143
"46106",1,2.659,1.229,1.949,0.4055,3.512,0.4055
"46107",1,2.625,1.104,0.4665,0.5611,0.762,0.5611
"46108",1,2.202,1.327,0.9594,0.6209,0.5516,0.6209
"46109",1,2.183,1.164,1.618,0.3496,0.5977,0.3496
"46110",1,2.217,1.234,4.415,0.4455,0.313,0.4455
"46111",1,2.141,1.395,1.692,0.2966,0.5903,0.2966
"46112",1,2.219,1.299,4.182,0.3901,3.608,0.3901
"46113",1,2.142,1.221,0.07093,0.2493,1.096,0.2493
"46114",1,2.154,1.26,2.001,0.4906,5.137,0.4906
"46115",1,2.166,1.181,0.337,0.2779,22.79,0.2779
"46116",1,2.166,1.232,1.226,0.544,3.208,0.544
"46117",1,2.202,1.311,3.42,0.4487,2.356,0.4487
"46118",1,2.187,1.23,0.4041,0.523,1.899,0.523
"46119",1,2.266,1.317,1.12,0.3014,4.615,0.3014
"46120",1,2.354,1.137,1.388,0.2515,2.416,0.2515
"46121",1,2.306,1.272,0.9083,0.3375,1.234,0.3375
"46122",1,2.237,1.228,1.012,0.3535,2.907,0.3535
"46123",1,2.313,1.184,1.854,0.3931,3.998,0.3931
"46124",1,2.255,0.9716,1.12,0.6807,4.923,0.6807
"46125",1,2.287,0.9346,1.314,0.8007,2.646,0.8007
"46126",1,2.304,1.078,1.472,0.1754,5.535,0.1754
"46127",1,2.299,1.385,2.59,0.81,6.166,0.81
"46128",1,2.315,1.101,1.66,0.5825,13.79,0.5825
"46129",1,2.234,1.263,1.567,0.4241,2.588,0.4241
"46130",1,2.494,1.518,1.511,0.4491,1.279,0.4491
"46131",1,2.338,1.448,1.339,0.6916,6.883,0.6916
"46132",1,2.095,1.341,1.329,0.4611,4.558,0.4611
"46133",1,2.408,1.333,1.255,0.3648,9.859,0.3648
"46134",1,2.506,1.291,1.232,0.409,5.389,0.409
"46135",1,2.076,1.333,1.168,0.3071,5.72,0.3071
"46136",1,2.396,1.453,1.146,0.274,7.537,0.274
"46137",1,2.229,1.18,1.12,0.3895,0.9478,0.3895
"46138",1,2.241,1.688,1.071,0.3507,1.017,0.3507
"46139",1,2.435,1.848,1.076,0.4854,54.61,0.4854
"46140",1,2.139,1.301,1.033,0.1639,12.21,0.1639
"46141",1,2.695,1.483,1.016,0.2926,6.152,0.2926
"46142",1,2.549,1.289,1.059,0.5558,11.61,0.5558
"46143",1,2.393,1.524,1.109,0.649,11.26,0.649
"46144",1,2.102,1.581,1.008,0.4438,5.939,0.4438
"46145",1,3.229,1.688,1.036,0.5268,8.78,0.5268
"46146",1,3.815,1.316,0.9049,0.4472,2.983,0.4472
"46147",1,2.185,1.72,0.9749,0.4356,2.516,0.4356
"46148",1,1.814,1.265,1.078,0.4014,25.55,0.4014
"46149",1,2.405,2.268,1.077,0.4085,2.561,0.4085
"46150",1,1.962,1.992,0.9993,0.5917,0.6798,0.5917
"46151",1,2.448,1.236,1.038,0.4286,0.6097,0.4286
"46152",1,4.189,1.588,1.059,0.6271,0.6507,0.6271
"46153",1,2.755,2.317,0.9938,0.569,2.046,0.569
"46154",1,2.439,2.008,1.098,0.2402,55.14,0.2402
"46155",1,3.329,1.815,0.9856,0.4146,45.49,0.4146
"46156",1,2.014,1.987,0.9854,0.4224,28.68,0.4224
"46157",1,2.059,1.461,1.049,0.7725,0.4482,0.7725
"46158",1,2.618,2.542,1.092,0.4311,0.1285,0.4311
"46159",1,1.363,1.918,1.102,0.7891,0.5759,0.7891
"46160",1,1.219,1.863,1.021,0.3324,0.8141,0.3324
"46161",1,1.842,0.7456,1.036,0.1385,0.5616,0.1385
"46162",1,2.099,1.799,1.106,0.2915,4.86,0.2915
"46163",1,2.925,1.189,1.02,0.3742,5.104,0.3742
"46164",1,2.953,0.4674,0.974,0.8991,6.265,0.8991
"46165",1,3.626,1.646,1.099,1.029,13.02,1.029
"46166",1,2.296,2.21,0.9247,0.6053,0.119,0.6053
"46167",1,2.336,2.159,0.8541,0.39,28.41,0.39
"46168",1,2.872,1.963,0.7844,0.617,0.07761,0.617
"46169",1,2.731,1.726,0.5249,0.4351,0.3589,0.4351
"46170",1,2.523,1.729,0.6098,0.642,1.061,0.642
"46171",1,2.604,2.351,0.7049,0.5144,1.924,0.5144
"46172",1,3.509,1.8,0.6914,0.5932,0.1245,0.5932
"46173",1,4.022,1.294,0.7575,0.8386,0.4885,0.8386
"46174",1,2.825,1.578,0.837,0.4091,0.04928,0.4091
"46175",1,4.636,1.923,0.679,0.3567,1.833,0.3567
"46176",1,3.364,1.655,0.7674,0.4831,0.2665,0.4831
"46177",1,3.278,1.532,0.758,0.4548,0.114,0.4548
"46178",1,3.01,1.695,0.8226,0.5842,2.126,0.5842
"46179",1,2.878,1.664,0.7359,0.4855,0.0041,0.4855
"46180",1,2.365,2.904,0.9666,0.4364,0.009334,0.4364
"46181",1,2.619,1.168,0.9372,0.4082,0.06174,0.4082
"46182",1,2.908,1.105,0.9916,0.2868,0.792,0.2868
"46183",1,3.451,1.009,0.9061,0.5337,3.156,0.5337
"46184",1,3.358,1.191,0.8805,0.5329,0.7881,0.5329
"46185",1,2.783,0.7558,0.9318,0.4803,0.8047,0.4803
"46186",1,2.855,2.222,0.9585,0.3501,2.809,0.3501
"46187",1,3.039,0.5406,1.171,0.3922,0.9186,0.3922
"46188",1,3.855,0.739,1.45,0.3657,1.042,0.3657
"46189",1,2.991,2.803,1.704,0.6004,1.018,0.6004
"46190",1,3.101,0.9947,1.066,0.5653,1.349,0.5653
"46191",1,3.034,0.9007,1.303,0.5505,1.8,0.5505
"46192",1,3.153,0.5884,2.148,0.6628,1.802,0.6628
"46193",1,3.461,0.9556,2.073,0.5421,1.221,0.5421
"46194",1,3.548,1.735,2.445,0.5621,1.696,0.5621
"46195",1,3.288,3.364,0.8096,0.5067,2.88,0.5067
"46196",1,3.018,2.589,1.214,0.4856,0.1264,0.4856
"46197",1,3.084,1.347,1.199,0.4113,5.328,0.4113
"46198",1,3.486,1.296,1.177,0.3371,1.094,0.3371
"46199",1,3.487,1.45,1.384,0.4849,7.371,0.4849
"46200",1,3.436,2.885,1.9,0.4028,0.5425,0.4028
"46201",1,3.653,1.514,2.229,0.3869,0.8038,0.3869
"46202",1,3.428,1.739,1.04,0.3284,0.9029,0.3284
"46203",1,3.436,1.752,2.765,0.3529,0.9362,0.3529
"46204",1,3.528,1.701,1.451,0.4397,0.2908,0.4397
"46205",1,3.603,1.27,2.315,0.4941,7.01,0.4941
"46206",1,3.716,1.837,1.368,0.6252,0.9171,0.6252
"46207",1,3.466,1.819,2.066,0.6469,0.4947,0.6469
"46208",1,3.686,1.717,1.432,0.4795,0.6753,0.4795
"46209",1,3.286,2.321,2.052,0.3701,1.123,0.3701
"46210",1,3.325,2.082,2.223,0.3445,0.3162,0.3445
"46211",1,3.732,1.344,1.942,0.5023,2.336,0.5023
"46212",1,3.506,3.34,1.874,0.5494,1.287,0.5494
"46213",1,3.281,0.7363,1.413,0.5609,0.8783,0.5609
"46214",1,3.619,0.9609,2.211,0.4995,0.5938,0.4995
"46215",1,3.539,0.9054,2.098,0.5245,1.778,0.5245
"46216",1,3.465,4.703,1.924,0.4928,0.2343,0.4928
"46217",1,3.444,1.039,1.9,0.3906,0.4207,0.3906
"46218",1,3.416,0.5893,0.4415,0.4892,0.2739,0.4892
"46219",1,3.473,2.63,4.569,0.4173,0.345,0.4173
"46220",1,3.526,0.5844,0.3907,0.6814,0.3384,0.6814
"46221",1,3.562,1.225,1.195,0.3044,13.03,0.3044
"46222",1,3.519,0.4558,3.805,0.7409,0.1548,0.7409
"46223",1,3.41,2.084,1.266,0.5441,1.464,0.5441
"46224",1,3.628,0.5926,0.4703,0.4086,0.6452,0.4086
"46225",1,2.768,1.481,0.6496,0.452,2.858,0.452
"46226",1,3.242,0.8426,0.3088,0.4571,11.08,0.4571
"46227",1,3.325,1.654,0.4895,0.573,0.08296,0.573
"46228",1,4.439,1.833,0.5247,0.5781,14.08,0.5781
"46229",1,2.977,0.2719,0.6281,0.5739,25.14,0.5739
"46230",1,2.792,1.246,0.4361,0.5535,0.9617,0.5535
"46231",1,2.31,0.7433,0.532,0.5218,1.241,0.5218
"46232",1,4.815,0.3644,0.4221,0.911,0.9908,0.911
"46233",1,2.75,0.9367,0.5985,0.4375,0.8545,0.4375
"46234",1,4.09,1.999,0.8534,0.4949,2.757,0.4949
"46235",1,3.189,1.203,0.9018,0.4344,0.7108,0.4344
"46236",1,2.479,0.951,0.8009,0.533,1.732,0.533
"46237",1,2.422,1.133,0.8987,0.5696,4.392,0.5696
"46238",1,3.276,1.164,0.8562,0.5708,0.8965,0.5708
"46239",1,2.819,1.422,0.7784,0.3717,0.5715,0.3717
"46240",1,2.158,1.747,0.8044,0.5878,1.607,0.5878
"46241",1,3.433,1.28,0.8991,0.575,1.253,0.575
"46242",1,3.818,2.031,0.6555,0.5615,3.283,0.5615
"46243",1,3.876,1.139,1.252,0.5707,2.685,0.5707
"46244",1,3.673,1.911,0.4495,0.5536,0.5686,0.5536
"46245",1,2.683,2.216,0.5588,0.5554,2.596,0.5554
"46246",1,3.416,2.264,0.3375,0.5905,2.646,0.5905
"46247",1,1.803,2.048,0.7243,0.7478,0.5393,0.7478
"46248",1,3.731,4.349,0.4975,0.3863,0.04771,0.3863
"46249",1,1.71,2.689,0.8622,0.6416,53.83,0.6416
"46250",1,2.045,1.942,10.03,0.4935,1.817,0.4935
"46251",1,2.515,1.009,1.514,0.5256,2.233,0.5256
"46252",1,2.491,1.297,0.1492,0.5705,0.06896,0.5705
"46253",1,3.6,2.477,0.154,0.4844,0.6494,0.4844
"46254",1,2.767,1.337,1.671,0.5224,2.332,0.5224
"46255",1,2.698,0.9708,0.7067,0.5433,2.006,0.5433
"46256",1,2.505,2.696,0.1359,0.5136,1.922,0.5136
"46257",1,3.353,1.356,0.4099,0.5209,7.143,0.5209
"46258",1,3.268,1.428,0.1882,0.475,0.2554,0.475
"46259",1,1.934,1.744,0.7325,0.4948,15.62,0.4948
"46260",1,1.992,1.112,0.9995,0.467,2.465,0.467
"46261",1,2.379,2.351,0.8543,0.4605,6.933,0.4605
"46262",1,2.648,1.003,1.937,0.4816,5.523,0.4816
"46263",1,2.95,2.314,0.4749,0.529,3.689,0.529
"46264",1,3.226,1.304,1.292,0.51,5.373,0.51
"46265",1,2.016,2.05,2.337,0.5049,5.152,0.5049
"46266",1,2.235,4.11,2.79,0.524,3.644,0.524
"46267",1,2.302,16.67,7.377,0.5383,2.205,0.5383
"46268",1,2.314,0.5799,0.7189,0.5516,7.116,0.5516
"46269",1,2.543,0.2535,2.811,0.5209,4.075,0.5209
"46270",1,3.409,2.973,0.7903,0.456,20.17,0.456
"46271",1,2.293,1.858,0.3688,0.3957,10.26,0.3957
"46272",1,2.412,2.986,1.21,0.5582,13.98,0.5582
"46273",1,2.113,1.244,0.6636,0.5101,4.229,0.5101
"46274",1,2.399,0.3312,2.155,0.4833,3.081,0.4833
"46275",1,2.647,0.9156,1.336,0.5043,22.04,0.5043
"46276",1,2.427,0.2646,1.223,0.4796,44.62,0.4796
"46277",1,2.192,1.697,1.278,0.4899,9.069,0.4899
"46278",1,2.599,1.991,0.8164,0.3733,3.753,0.3733
"46279",1,2.608,0.6333,0.8799,0.3884,1.343,0.3884
"46280",1,2.818,1.073,1.942,0.4648,3.454,0.4648
"46281",1,2.569,1.269,2.924,0.4387,3.9,0.4387
"46282",1,2.857,1.351,2.347,0.3158,4.882,0.3158
"46283",1,2.719,0.9585,0.432,0.5408,8.369,0.5408
"46284",1,3.187,1.242,0.4594,0.5115,7.112,0.5115
"46285",1,3.039,2.099,2.258,0.4327,10.28,0.4327
"46286",1,2.901,2.281,1.085,0.4804,4.393,0.4804
"46287",1,2.888,0.8431,2.484,0.5012,3.612,0.5012
"46288",1,3.045,1.349,3.666,0.4918,5.227,0.4918
"46289",1,2.895,1.311,4.522,0.5183,7.856,0.5183
"46290",1,3.014,1.862,4.297,0.4497,2.073,0.4497
"46291",1,2.988,1.757,3.263,0.4509,1.937,0.4509
"46292",1,3.072,2.333,3.819,0.5227,1.264,0.5227
"46293",1,3.032,4.312,2.481,0.4522,3.671,0.4522
"46294",1,3.1,1.98,1.54,0.5646,13.02,0.5646
"46295",1,3.237,0.8016,0.5573,0.3619,22.39,0.3619
"46296",1,3.199,2.123,5.576,0.407,4.759,0.407
"46297",1,2.651,0.8171,0.5118,0.5347,3.894,0.5347
"46298",1,2.28,0.6958,11.36,0.3561,2.439,0.3561
"46299",1,1.799,1.829,0.8167,0.5418,3.91,0.5418
"46300",1,1.667,1.711,1.04,0.4287,2.358,0.4287
"46301",1,3.09,2.308,1.035,0.5102,2.964,0.5102
"46302",1,2.13,0.8118,1.072,0.5604,6.192,0.5604
"46303",1,2.993,2.398,1.148,0.4906,1.558,0.4906
"46304",1,2.889,0.9822,1.013,0.5332,2.429,0.5332
"46305",1,2.922,0.5698,1.022,0.5671,2.661,0.5671
"46306",1,3.012,1.796,1.087,0.3832,2.296,0.3832
"46307",1,3.128,1.219,0.9567,0.3863,8.495,0.3863
"46308",1,3.062,1.523,1.143,0.4598,26.45,0.4598
"46309",1,3.311,1.44,1.093,0.9016,2.947,0.9016
"46310",1,3.252,1.897,0.9739,0.433,1.128,0.433
"46311",1,3.064,1.472,0.9172,0.4733,6.305,0.4733
"46312",1,3.171,1.467,0.937,1.057,63.64,1.057
"46313",1,2.349,1.508,1.062,0.4381,0.3493,0.4381
"46314",1,2.551,1.373,0.9188,0.4962,0.6782,0.4962
"46315",1,3.723,1.231,0.878,0.3599,4.325,0.3599
