"","mu.mean.5.","mu.mean.1.","mu.mean.6.","mu.mean.7.","mu.mean.17.","mu.mean.15.","mu.mean.16."
"6845",-4.96884,-4.7245,-3.2764,-5.697,-2.6947,-5.459,-5.882
"6846",-4.9202,-4.7545,-3.2449,-5.164,-2.6478,-3.709,-5.792
"6847",-5.0272,-4.7665,-3.2349,-4.179,-2.5918,-3.87,-5.339
"6848",-5.0062,-4.6423,-3.0827,-5.048,-3.58149,-5.392,-5.55
"6849",-5.1322,-4.6243,-3.2297,-6.319,-2.61949,-4.389,-5.8436
"6850",-5.1472,-4.6823,-3.3457,-6.49,-2.6772,-3.5832,-5.7276
"6851",-5.0482,-4.7553,-3.3067,-3.961,-3.3572,-5.1372,-5.8996
"6852",-5.0732,-4.6549,-3.2547,-6.364,-3.1392,-4.2111,-5.5956
"6853",-5.2162,-4.7129,-3.2606,-7.064,-2.3092,-4.2772,-5.4532
"6854",-5.1869,-4.6999,-3.3529,-7.05,-2.9262,-4.308,-5.6207
"6855",-5.1339,-4.63775,-3.3439,-7.134,-2.9052,-4.4704,-5.5595
"6856",-5.2979,-4.55775,-3.4139,-7.139,-2.6212,-4.5604,-5.5432
"6857",-5.1461,-4.58321,-3.6259,-6.403,-2.7852,-4.4526,-5.6282
"6858",-5.1391,-4.8081,-3.3559,-5.808,-2.5582,-4.4526,-5.7822
"6859",-5.2041,-4.7251,-3.16218,-1.66,-3.3282,-3.9041,-5.902
"6860",-5.1501,-4.7401,-3.20518,-1.483,-3.7437,-5.1581,-5.974
"6861",-5.1381,-4.7081,-3.36918,-4.303,-2.7877,-5.0041,-5.8802
"6862",-5.1621,-4.6981,-3.22518,-4.596,-3.2358,-5.5481,-5.9662
"6863",-5.382,-4.6701,-3.23018,-4.968,-3.1748,-5.2184,-5.5362
"6864",-5.3686,-4.7871,-3.34718,-4.647,-3.2408,-3.9654,-5.5452
"6865",-5.2218,-4.7451,-3.37818,-4.856,-3.3838,-4.0984,-5.8842
"6866",-5.1565,-4.6601,-3.33718,-4.281,-3.0918,-4.8254,-5.7232
"6867",-5.1195,-4.652,-3.16918,-5.065,-2.5928,-4.5797,-5.9952
"6868",-5.2154,-4.674,-3.19618,-5.085,-2.5328,-4.8377,-5.7342
"6869",-5.2284,-4.7474,-3.28378,-6.12,-2.8518,-4.8837,-5.7262
"6870",-5.108,-4.7734,-3.25378,-5.662,-2.6599,-4.4252,-6.1022
"6871",-5.017,-4.6614,-3.18278,-5.475,-2.198,-4.9662,-5.857
"6872",-5.057,-4.5834,-3.23478,-6.061,-3.1342,-4.9042,-5.86
"6873",-5.081,-4.7384,-3.30715,-5.337,-3.2146,-4.0212,-5.8765
"6874",-4.873889,-4.6984,-3.21915,-5.745,-2.7103,-4.7932,-5.504
"6875",-4.846889,-4.8034,-3.23715,-5.915,-2.6443,-5.8191,-5.4941
"6876",-4.815889,-4.7723,-3.31615,-4.5838,-2.8583,-5.4681,-5.5391
"6877",-4.9845,-4.5958,-3.05715,-4.2508,-3.1053,-5.6366,-5.8861
"6878",-4.92666,-4.6798,-3.18193,-4.0068,-2.9013,-4.8546,-5.6201
"6879",-5.0971,-4.6862,-2.99493,-4.9648,-2.6113,-5.0435,-5.5161
"6880",-5.1161,-4.7412,-3.21,-4.7418,-3.3483,-5.1285,-5.275
"6881",-4.8883,-4.8082,-3.519,-3.7639,-2.8794,-3.4415,-5.6452
"6882",-5.0833,-4.7342,-3.121,-3.8079,-3.3834,-4.1885,-5.5172
"6883",-5.1493,-4.6532,-3.361,-5.477,-3.2921,-3.8885,-5.1148
"6884",-4.99441,-4.6462,-3.737,-5.831,-3.2239,-3.6485,-5.4328
"6885",-4.95641,-4.7992,-3.5089,-5.0239,-3.2697,-3.9195,-5.3958
"6886",-4.94941,-4.8762,-3.49292,-5.2659,-3.1308,-4.4505,-5.5483
"6887",-5.07941,-4.8469,-3.08992,-5.2699,-3.238,-4.0525,-5.5833
"6888",-4.96641,-4.6152,-3.37892,-5.1599,-2.47,-4.5135,-5.6953
"6889",-5.1688,-4.6692,-3.14192,-5.1699,-3.4376,-5.1135,-5.3713
"6890",-4.6911,-4.52254,-3.24592,-7.223,-2.8136,-4.6875,-5.2883
"6891",-4.7141,-4.60354,-3.39092,-2.706,-3.0486,-4.6859,-5.3783
"6892",-4.7181,-4.63354,-3.25192,-7.226,-3.0766,-4.6659,-5.1152
"6893",-4.7811,-4.55654,-3.25892,-7.118,-3.2826,-4.9329,-5.7872
"6894",-4.81825,-4.55454,-3.38135,-5.065,-3.3086,-5.0943,-5.3942
"6895",-4.81725,-4.58254,-3.33235,-5.614,-3.1969,-5.3273,-5.7722
"6896",-4.83825,-4.57454,-3.3051,-6.525,-2.7719,-5.2893,-5.6732
"6897",-4.78825,-4.57801,-3.3491,-7.304,-2.9029,-4.8083,-5.7509
"6898",-4.729399,-4.56601,-3.3271,-5.504,-2.8549,-4.5173,-5.8165
"6899",-4.684399,-4.59201,-3.6401,-5.424,-2.3059,-4.8213,-5.2475
"6900",-4.783399,-4.60701,-3.3491,-4.879,-3.659,-4.8353,-5.5315
"6901",-4.640399,-4.6783,-3.7084,-4.974,-3.307,-4.2073,-5.9565
"6902",-4.803399,-4.6783,-3.52097,-4.597,-2.924,-4.7683,-5.6915
"6903",-4.853399,-4.6723,-3.44597,-4.306,-2.9236,-4.6893,-5.4235
"6904",-4.945399,-4.6623,-3.1273,-5.544,-3.3386,-5.1563,-5.4015
"6905",-4.9408,-4.7291,-3.3863,-6.101,-3.1916,-4.2363,-5.4666
"6906",-4.6214,-4.6761,-3.358,-4.7018,-2.7086,-4.7373,-5.3642
"6907",-4.6974,-4.7191,-3.335,-3.9468,-3.1496,-4.8693,-5.629
"6908",-4.6574,-4.7321,-3.19119,-4.0238,-3.0606,-4.9211,-5.723
"6909",-4.7104,-4.7011,-3.28519,-4.1608,-2.9386,-4.6451,-6.199
"6910",-4.6914,-4.7123,-3.25519,-5.219,-3.5346,-5.3321,-5.131
"6911",-4.7604,-4.5963,-3.35045,-5.436,-2.9175,-4.5071,-5.3985
"6912",-4.90058,-4.6682,-3.47145,-5.355,-3.1423,-4.6461,-5.7482
"6913",-4.82955,-4.7162,-3.49145,-4.693,-3.1973,-4.5981,-5.4122
"6914",-4.96055,-4.7062,-3.53645,-4.767,-3.2593,-4.2951,-5.3362
"6915",-4.86955,-4.6802,-3.54845,-4.5329,-2.9273,-3.4981,-5.8132
"6916",-4.92655,-4.4622,-3.4224,-4.9069,-2.7733,-4.9091,-5.5942
"6917",-4.78663,-4.7637,-3.3894,-5.0909,-3.0675,-4.4193,-5.3189
"6918",-4.93989,-4.6737,-3.2043,-4.9299,-3.1315,-5.2663,-6.0518
"6919",-4.71889,-4.6037,-3.4863,-5.2439,-2.7135,-5.4113,-5.7159
"6920",-4.74889,-4.5464,-3.5333,-4.8939,-2.9005,-5.4685,-5.9889
"6921",-4.71714,-4.5234,-3.2004,-5.671,-3.3145,-5.1015,-5.3069
"6922",-4.75314,-4.6074,-3.2724,-5.898,-2.9378,-4.6691,-5.3379
"6923",-4.77214,-4.5584,-3.1744,-5.586,-2.5298,-4.4121,-5.9409
"6924",-4.84749,-4.5904,-2.7634,-5.057,-3.6108,-4.7431,-4.3296
"6925",-4.86349,-4.47856,-3.16635,-5.183,-3.1566,-4.9257,-5.3186
"6926",-5.0365,-4.52356,-2.83723,-6.567,-3.1636,-4.2587,-5.5253
"6927",-4.9068,-4.7014,-3.38423,-6.86,-2.6993,-4.3964,-5.5603
"6928",-5.0354,-4.7044,-2.94823,-7.061,-2.6843,-4.4394,-5.2916
"6929",-4.72513,-4.62722,-3.58623,-5.379,-2.3043,-3.7054,-6.0076
"6930",-4.9797,-4.59022,-3.32223,-5.502,-2.1438,-4.9014,-5.4606
"6931",-4.9697,-4.60322,-3.16423,-3.7265,-2.6843,-4.8468,-5.9329
"6932",-4.9753,-4.69622,-3.11723,-4.3045,-2.9963,-4.0508,-6.0649
"6933",-5.0393,-4.74331,-3.18523,-4.0965,-3.3373,-4.8728,-5.6349
"6934",-4.9487,-4.65031,-3.34123,-6.587,-3.19672,-5.0718,-6.1499
"6935",-4.9127,-4.59397,-3.41423,-6.59,-3.14372,-4.8028,-5.9169
"6936",-4.81888,-4.58997,-3.24668,-6.869,-3.53772,-4.1138,-5.2299
"6937",-4.83888,-4.56297,-3.02568,-6.901,-2.7916,-4.9208,-5.8889
"6938",-4.85988,-4.50844,-3.31968,-6.683,-3.5016,-4.8446,-5.3879
"6939",-5.025,-4.21444,-3.37868,-3.2945,-3.4126,-5.3314,-5.6039
"6940",-4.918,-4.31044,-3.35968,-3.51541,-3.2696,-4.5143,-6.3029
"6941",-4.926,-4.49752,-3.38568,-3.64741,-2.7136,-3.3523,-5.3949
"6942",-4.925,-4.45052,-3.33368,-3.15041,-3.0246,-4.3133,-5.0129
"6943",-4.96933,-4.34452,-3.47368,-3.83541,-1.5766,-4.4913,-5.9559
"6944",-4.89733,-4.30752,-3.25868,-3.29641,-3.2646,-5.5863,-5.9139
"6945",-4.94033,-4.58382,-3.44368,-4.1829,-2.3911,-5.0878,-5.6419
"6946",-4.75833,-4.26682,-3.150004,-4.9299,-3.1051,-4.9994,-4.2719
"6947",-4.93812,-4.55197,-3.379004,-4.0489,-2.8011,-4.3044,-5.1309
"6948",-4.9489,-4.7491,-3.222004,-3.8152,-3.2171,-4.9404,-5.4049
"6949",-5.0559,-4.5674,-3.338004,-4.2477,-3.1331,-4.8355,-5.618
"6950",-5.2133,-4.8212,-3.073004,-4.0437,-2.61292,-4.6775,-5.974
"6951",-5.0872,-4.7716,-3.2979,-3.7357,-2.87292,-4.3375,-5.996
"6952",-5.1612,-4.8326,-3.3839,-4.584,-2.41492,-4.0185,-5.855
"6953",-5.1512,-4.7995,-3.3339,-5.221,-2.41092,-5.0715,-5.821
"6954",-5.0942,-4.7585,-3.6289,-4.954,-3.4366,-5.3786,-5.3415
"6955",-4.9885,-4.7615,-3.3149,-4.705,-2.9956,-5.0846,-5.4695
"6956",-5.1135,-4.7605,-3.3926,-5.132,-2.5386,-5.2936,-6.0185
"6957",-5.0725,-4.7425,-3.4996,-3.7,-3.9097,-4.5596,-5.8385
"6958",-5.0365,-4.7175,-3.3684,-2.933,-3.6197,-4.7356,-5.2549
"6959",-5.1055,-4.7065,-3.31573,-3.2592,-2.9207,-4.7037,-4.9822
"6960",-5.0065,-4.7355,-3.32721,-2.7112,-3.0606,-4.8926,-4.6914
"6961",-5.1055,-4.6575,-3.55921,-2.9606,-3.2626,-5.6036,-5.5744
"6962",-5.0765,-4.7573,-3.30321,-2.8396,-3.1489,-5.377,-5.2465
"6963",-4.9655,-4.7683,-3.3595,-2.7256,-3.2268,-5.153,-4.6875
"6964",-5.0215,-4.7783,-3.3595,-2.2886,-2.8788,-5.317,-5.5595
"6965",-5.0025,-4.7504,-3.2335,-1.9746,-3.2508,-4.4579,-5.7665
"6966",-4.9915,-4.7414,-3.4055,-4.134,-2.9868,-4.297,-6.1565
"6967",-4.9751,-4.8058,-3.2165,-5.096,-2.9808,-4.2265,-6.1075
"6968",-5.0034,-4.7498,-3.4145,-5.992,-2.2148,-4.3715,-5.7355
"6969",-5.1794,-4.7596,-3.4035,-5.74,-3.5298,-5.2405,-5.9025
"6970",-5.1494,-4.6731,-3.3425,-5.438,-2.9918,-4.9734,-5.4496
"6971",-5.0404,-4.7421,-3.3515,-5.277,-3.2358,-4.9264,-5.4656
"6972",-5.2604,-4.7101,-3.4225,-5.791,-3.6088,-5.2574,-5.4206
"6973",-5.0804,-4.7001,-3.2995,-5.713,-2.56813,-4.6334,-5.5362
"6974",-5.1854,-4.6841,-3.2935,-7.301,-2.32013,-5.0474,-5.682
"6975",-5.065,-4.6951,-3.4355,-6.665,-3.58213,-5.2804,-5.684
"6976",-5.144,-4.7081,-3.3115,-6.564,-2.7844,-4.7373,-5.447
"6977",-5.1675,-4.7117,-3.2775,-6.743,-2.9524,-4.7013,-5.95
"6978",-5.2105,-4.6767,-3.3755,-5.817,-2.7084,-5.2043,-5.662
"6979",-5.1355,-4.6867,-3.2245,-6.258,-2.9934,-4.9646,-5.8131
"6980",-5.0335,-4.6257,-3.1065,-5.605,-2.5564,-5.2396,-5.5579
"6981",-5.1005,-4.6588,-3.6075,-5.882,-2.4364,-5.1386,-5.7179
"6982",-5.0015,-4.6268,-3.5165,-5.973,-2.9694,-5.0036,-5.6559
"6983",-5.0265,-4.714,-3.5326,-7.138,-3.0204,-4.4802,-5.1642
"6984",-5.3902,-4.7503,-3.4345,-3.638337,-2.7554,-4.7332,-5.6562
"6985",-5.2192,-4.7533,-3.0932,-3.214337,-2.1304,-5.5052,-5.4502
"6986",-5.3122,-4.646,-3.4922,-3.015337,-2.7104,-5.0322,-5.0582
"6987",-5.3692,-4.628,-3.2702,-4.922337,-2.7754,-5.6232,-5.8022
"6988",-5.2732,-4.6522,-3.3862,-4.205,-3.0551,-4.832,-5.6522
"6989",-5.1287,-4.6562,-3.2392,-5.806,-3.3981,-4.233,-5.7152
"6990",-5.0357,-4.6472,-3.2782,-5.1573,-3.4921,-3.258,-5.7472
"6991",-5.1541,-4.6542,-3.3292,-6.009,-3.2303,-3.4303,-5.8172
"6992",-4.9456,-4.6881,-3.5666,-6.209,-2.8533,-4.1253,-5.4188
"6993",-4.9506,-4.59393,-3.6124,-6.364,-2.8884,-4.5853,-5.5768
"6994",-5.0686,-4.59493,-3.3764,-6.27,-3.2764,-4.309,-5.5598
"6995",-5.0334,-4.58693,-3.4634,-4.0723,-3.3264,-5.019,-5.4048
"6996",-5.0874,-4.5062,-3.1364,-4.6883,-1.5514,-4.3054,-5.2348
"6997",-5.2553,-4.44404,-3.2134,-4.7543,-2.9744,-4.6714,-5.3708
"6998",-5.2723,-4.44504,-3.3854,-4.1113,-3.1964,-4.6562,-5.3597
"6999",-5.1143,-4.43504,-3.14091,-4.4293,-3.2186,-4.4371,-5.5859
"7000",-5.1148,-4.59867,-2.88499,-4.3283,-2.3317,-4.8501,-5.0744
"7001",-4.7788,-4.55567,-3.18399,-4.2583,-2.6527,-4.3151,-4.9764
"7002",-4.8758,-4.55067,-3.3551,-4.2073,-3.1267,-3.9725,-5.2184
"7003",-5.0708,-4.51867,-2.9071,-2.912,-2.787,-4.253,-5.1704
"7004",-4.7708,-4.54167,-3.3551,-2.963,-2.8044,-4.2269,-5.6735
"7005",-4.8178,-4.53533,-2.8731,-7.05,-2.6182,-3.4645,-5.2495
"7006",-4.9832,-4.49433,-3.3421,-7.046,-2.6852,-4.1973,-5.3225
"7007",-5.0662,-4.48833,-3.3841,-4.1648,-2.9472,-4.3293,-5.3245
"7008",-4.8562,-4.47594,-3.2693,-4.3338,-3.431,-4.2983,-5.3635
"7009",-5.1852,-4.49894,-3.4353,-4.0108,-2.916,-4.2563,-5.4084
"7010",-5.2392,-4.6299,-3.5233,-4.7198,-3.415,-4.4643,-5.5074
"7011",-5.2752,-4.5715,-3.2913,-3.9118,-3.015,-5.0393,-5.6204
"7012",-5.3832,-4.6006,-3.4293,-3.8305,-3.241,-4.9659,-5.6964
"7013",-5.0672,-4.50099,-3.6693,-3.9345,-2.924,-5.1209,-5.7194
"7014",-4.9502,-4.49399,-3.3943,-3.8525,-3.1565,-4.87,-5.8653
"7015",-5.0492,-4.53099,-3.4083,-4.0795,-2.1845,-6.087,-5.5203
"7016",-4.7954,-4.6596,-3.4893,-4.0255,-2.4115,-5.228,-6.0853
"7017",-4.6824,-4.6296,-3.7123,-3.653,-2.7912,-5.547,-5.6516
"7018",-4.6534,-4.6306,-3.5493,-3.769,-3.2037,-5.241,-5.8904
"7019",-4.7424,-4.53905,-3.6043,-3.603,-2.7957,-5.657,-5.7964
"7020",-4.7892,-4.55105,-3.3403,-3.631,-2.7237,-6.007,-6.06
"7021",-4.7052,-4.56105,-3.4773,-3.813,-3.2227,-6.143,-5.5485
"7022",-4.5092,-4.56105,-3.3247,-3.417,-2.6717,-5.369,-5.3565
"7023",-4.9879,-4.54805,-3.3227,-3.343,-3.1925,-5.159,-5.5495
"7024",-4.6539,-4.54005,-3.3247,-3.322,-3.4695,-5.2885,-5.7725
"7025",-4.6522,-4.55805,-3.3797,-4.509091,-3.2151,-5.5565,-5.4615
"7026",-5.0734,-4.44255,-3.1757,-4.750091,-2.9981,-4.7424,-5.4555
"7027",-5.2874,-4.52499,-3.2867,-6.106,-3.2021,-4.3364,-5.1374
"7028",-5.0644,-4.50199,-3.23269,-5.569,-3.6001,-5.7794,-5.5144
"7029",-4.9814,-4.52299,-3.3837,-5.262,-2.8729,-5.7224,-5.1514
"7030",-5.2694,-4.56899,-3.3647,-5.313,-3.6638,-5.7164,-5.3364
"7031",-4.9424,-4.5314,-3.4447,-5.4752,-2.7508,-4.2464,-5.5274
"7032",-5.0914,-4.5724,-3.5757,-5.3202,-2.7048,-4.4984,-5.8032
"7033",-5.2527,-4.61985,-3.29647,-5.8572,-2.8548,-5.1876,-5.3472
"7034",-5.2686,-4.63085,-3.42247,-5.7172,-2.4813,-5.2236,-5.2492
"7035",-5.1303,-4.5999,-3.41947,-4.3392,-3.3303,-5.9836,-5.8162
"7036",-5.1053,-4.56731,-3.19447,-5.0132,-2.7707,-5.1746,-6.2452
"7037",-4.85626,-4.58331,-3.36044,-4.2892,-2.7767,-5.3146,-5.3602
"7038",-4.9943,-4.60931,-3.29444,-5.4505,-2.8773,-5.1876,-5.2512
"7039",-5.0991,-4.59431,-3.2718,-5.5755,-3.3084,-5.0856,-5.4452
"7040",-4.9461,-4.61031,-3.3428,-4.5295,-2.5914,-5.1896,-5.4942
"7041",-5.3028,-4.57331,-3.2668,-3.5665,-3.1774,-4.5806,-5.8033
"7042",-5.0856,-4.55431,-3.21019,-4.3395,-2.9334,-4.6066,-5.2727
"7043",-5.181,-4.59131,-3.19019,-4.0115,-3.0793,-5.3686,-5.9687
"7044",-5.184,-4.63931,-3.16419,-5.1715,-3.0463,-4.6691,-5.3143
"7045",-5.286,-4.68389,-3.27019,-5.0699,-4.2163,-4.4161,-5.4943
"7046",-5.3,-4.69389,-3.25619,-4.9219,-3.7243,-3.2051,-5.1716
"7047",-5.1445,-4.59989,-3.29919,-5.4949,-3.0868,-4.3241,-5.0066
"7048",-5.1715,-4.55489,-3.14919,-3.6309,-3.0717,-5.049,-5.2568
"7049",-5.1985,-4.61206,-3.2546,-3.6939,-2.7117,-5.199,-5.6978
"7050",-5.2235,-4.66106,-3.5186,-4.5009,-2.8147,-5.4177,-5.3268
"7051",-5.2469,-4.63306,-3.7756,-5.0019,-3.0473,-4.9517,-5.5988
"7052",-5.2979,-4.52475,-3.5546,-5.443,-2.4863,-4.0347,-5.6918
"7053",-5.2829,-4.6402,-3.3387,-6.088,-3.2783,-4.9927,-5.4128
"7054",-5.2979,-4.6232,-3.6927,-4.841,-2.6093,-4.9096,-5.6708
"7055",-5.1614,-4.6402,-3.4627,-2.961,-2.7303,-4.3076,-6.0758
"7056",-5.1874,-4.6418,-3.6207,-2.422,-2.9481,-4.5896,-5.0928
"7057",-5.0614,-4.5618,-3.7657,-2.198,-3.3261,-4.0226,-5.2548
"7058",-5.0654,-4.5358,-3.6899,-2.779,-4.1803,-4.0796,-5.3928
"7059",-5.1216,-4.5248,-3.5909,-3.077,-2.7723,-4.8836,-5.3377
"7060",-5.1156,-4.5398,-3.4576,-4.491,-3.3003,-4.5756,-5.642
"7061",-5.0986,-4.48231,-3.7966,-3.0611,-3.0833,-4.6476,-5.5573
"7062",-5.1006,-4.54931,-3.7442,-5.41,-2.7579,-3.9903,-5.5393
"7063",-5.1296,-4.57231,-3.2692,-5.174,-3.0749,-4.12,-5.4793
"7064",-5.1376,-4.52131,-3.5514,-5.061,-3.0689,-4.678,-5.4713
"7065",-4.93599,-4.49031,-3.3524,-4.65,-3.3439,-4.4271,-5.4063
"7066",-4.92399,-4.712,-3.5127,-4.806,-3.2439,-4.7031,-5.5013
"7067",-4.87299,-4.74,-3.4128,-5.336,-3.1689,-4.4591,-5.5433
"7068",-4.8634,-4.711,-3.3856,-5.272,-3.1939,-4.1156,-5.739
"7069",-4.8564,-4.727,-3.2459,-5.392,-3.1519,-4.3213,-5.666
"7070",-4.8454,-4.712,-3.1729,-4.7376,-2.9659,-4.588,-5.439
"7071",-4.8614,-4.725,-3.4732,-4.2931,-3.5989,-5.34,-5.5652
"7072",-4.8914,-4.6546,-3.4602,-4.3931,-2.7179,-4.7834,-6.0322
"7073",-5.1691,-4.6456,-3.3292,-4.1691,-3.4309,-4.3274,-5.6642
"7074",-5.1204,-4.6326,-3.3682,-4.3021,-3.5046,-4.0944,-5.1957
"7075",-5.0736,-4.6496,-3.4997,-4.2801,-3.1674,-4.7494,-4.6592
"7076",-5.0376,-4.5835,-3.3708,-1.809,-3.6514,-5.4534,-6.0544
"7077",-5.0416,-4.5875,-3.3608,-1.721,-3.1734,-4.6724,-6.0304
"7078",-5.1096,-4.5895,-3.3278,-2.9897,-2.7944,-5.0824,-5.0686
"7079",-5.1266,-4.6005,-3.4818,-3.2317,-2.9284,-4.8783,-5.4096
"7080",-5.2016,-4.6319,-3.5456,-4.0936,-3.1862,-4.6733,-5.5806
"7081",-5.2636,-4.6339,-3.4686,-4.2436,-3.2749,-3.8083,-5.6994
"7082",-5.1253,-4.6179,-3.4476,-4.2316,-3.1989,-4.8013,-6.1462
"7083",-5.0963,-4.6279,-3.3166,-4.4236,-3.3273,-5.1881,-5.6191
"7084",-5.1213,-4.6369,-3.26284,-3.9286,-3.4273,-4.5571,-5.8071
"7085",-5.1103,-4.6189,-3.52684,-4.3876,-3.4083,-4.1421,-5.5831
"7086",-5.1653,-4.6269,-3.28784,-2.258,-2.8983,-4.0247,-5.4391
"7087",-5.1513,-4.6944,-3.27031,-2.27,-2.9135,-4.4087,-5.6931
"7088",-5.1343,-4.6684,-3.28631,-3.014,-3.0279,-4.1517,-5.5351
"7089",-5.2494,-4.6564,-3.30531,-3.444,-3.9709,-4.0067,-5.6591
"7090",-5.2344,-4.6734,-3.43331,-3.82,-2.9699,-4.6817,-5.5342
"7091",-4.97471,-4.6684,-3.11731,-3.807,-3.1065,-4.6017,-5.4802
"7092",-5.14371,-4.6664,-3.31531,-2.301,-2.7615,-4.6389,-5.2883
"7093",-5.16871,-4.6624,-3.24231,-3.698,-3.3625,-4.9269,-5.3973
"7094",-4.93071,-4.52475,-3.32231,-2.715,-3.1175,-5.415,-5.2972
"7095",-4.71171,-4.52075,-3.36131,-3.592,-3.0085,-4.768,-5.6232
"7096",-4.81071,-4.52375,-3.46331,-6.513,-3.5215,-5.005,-5.5384
"7097",-5.078,-4.51975,-3.25931,-6.122,-2.2105,-4.462,-5.4067
"7098",-5.253,-4.52575,-3.60494,-3.5754,-2.7515,-4.886,-5.6867
"7099",-5.298,-4.52375,-3.15194,-6.745,-2.9025,-5.414,-5.5037
"7100",-5.211,-4.51753,-3.13194,-6.009,-3.0965,-4.872,-5.5194
"7101",-5.184,-4.52353,-3.26194,-5.713,-2.9755,-4.6381,-5.5324
"7102",-5.138,-4.52053,-3.36294,-5.184,-3.7075,-4.3901,-5.4544
"7103",-5.079,-4.51653,-3.4163,-4.317,-3.1955,-5.4001,-5.6914
"7104",-5.3906,-4.52253,-3.4493,-5.541,-3.9435,-5.1391,-5.6164
"7105",-5.2096,-4.51353,-3.4353,-4.612,-3.4422,-3.5364,-5.4394
"7106",-4.927352,-4.51953,-3.4633,-4.955,-3.2072,-4.1054,-5.5494
"7107",-5.1687,-4.5895,-3.4043,-5.803,-2.9942,-4.6626,-5.5124
"7108",-5.0427,-4.5845,-3.5713,-6.554,-2.3872,-4.7508,-5.6144
"7109",-5.1927,-4.5755,-3.4643,-6.032,-2.3292,-4.7563,-5.6004
"7110",-5.1717,-4.5944,-3.6823,-4.214,-2.3232,-4.2164,-5.4664
"7111",-5.2126,-4.6423,-3.3243,-5.592,-2.5148,-5.4242,-5.5384
"7112",-5.3266,-4.6423,-3.4493,-5.88,-2.2758,-4.5592,-5.7344
"7113",-5.4206,-4.6383,-3.6153,-4.585,-2.1038,-4.6342,-5.5458
"7114",-4.98106,-4.6363,-3.45511,-6.967,-2.0188,-5.1552,-5.5878
"7115",-5.01406,-4.5758,-3.17811,-8.134,-2.7888,-4.8353,-5.7048
"7116",-4.86606,-4.5848,-3.88711,-8.067,-2.5448,-4.2793,-5.6408
"7117",-4.83506,-4.5768,-3.81711,-2.0694,-2.9958,-4.6813,-5.3127
"7118",-4.92506,-4.5748,-3.5516,-2.27,-2.3948,-4.7513,-5.4337
"7119",-4.92193,-4.5768,-3.79455,-1.192,-3.0248,-5.5396,-5.3035
"7120",-4.83993,-4.5728,-3.263,-2.948,-2.8408,-5.5236,-5.5518
"7121",-4.92293,-4.5738,-3.818,-2.576,-2.3738,-4.8806,-5.3058
"7122",-4.94393,-4.5758,-3.6093,-2.355,-2.9774,-4.8056,-5.3485
"7123",-5.00693,-4.6379,-3.8707,-2.646,-3.0564,-4.5487,-5.4606
"7124",-5.02093,-4.6339,-3.39849,-3.027,-2.7424,-5.4027,-5.6106
"7125",-5.04593,-4.6469,-3.37049,-2.466,-2.9334,-5.8069,-5.3962
"7126",-4.98793,-4.6633,-3.55749,-6.456,-2.2754,-4.6349,-5.4682
"7127",-5.1654,-4.7021,-3.61749,-1.145,-3.499,-4.5607,-5.6382
"7128",-5.1194,-4.6921,-3.58749,-1.65,-2.8093,-3.6077,-5.7202
"7129",-5.1014,-4.6761,-3.53049,-1.923,-2.4093,-3.9597,-5.2833
"7130",-5.0984,-4.7111,-3.27649,-1.915,-2.7553,-4.8406,-5.5894
"7131",-5.0368,-4.71,-3.16749,-2.099,-3.0553,-4.3416,-5.1402
"7132",-5.1446,-4.704,-3.09249,-2.686,-2.43419,-4.1536,-5.6362
"7133",-5.0656,-4.707,-3.12649,-1.936,-2.73819,-3.7466,-5.3252
"7134",-5.1566,-4.6803,-3.2353,-3.074,-3.29119,-4.5696,-5.2712
"7135",-5.0606,-4.6883,-3.1733,-3.8004,-2.75819,-4.4736,-5.1612
"7136",-5.0586,-4.6833,-3.2583,-3.6414,-2.09019,-3.7077,-5.4222
"7137",-4.9976,-4.6783,-3.3483,-5.1384,-2.9039,-4.8807,-5.3432
"7138",-5.2084,-4.6833,-3.3173,-3.9194,-2.9279,-4.1647,-5.3632
"7139",-5.1764,-4.6873,-3.4293,-3.9504,-2.9708,-5.0927,-5.3852
"7140",-5.3074,-4.5958,-3.1473,-2.5984,-3.2895,-4.7717,-5.4182
"7141",-4.8574,-4.6163,-3.0213,-4.9244,-2.9685,-4.5087,-4.9102
"7142",-5.0261,-4.7668,-3.5833,-4.9001,-3.2455,-4.4576,-5.4992
"7143",-5.1332,-4.7658,-3.371,-4.3921,-2.8493,-4.3165,-5.3399
"7144",-5.0282,-4.7963,-3.3783,-3.2417,-3.1122,-3.4175,-5.5479
"7145",-5.1102,-4.8432,-3.6233,-3.3577,-3.0082,-5.8985,-5.4169
"7146",-5.0651,-4.8382,-3.6183,-2.8517,-3.0956,-3.794,-5.3289
"7147",-5.1041,-4.8394,-3.8813,-3.9225,-3.3516,-4.0383,-5.2039
"7148",-5.0591,-4.7304,-3.3733,-3.6155,-2.7941,-4.3583,-5.3369
"7149",-5.0661,-4.7234,-3.3943,-3.1884,-3.1441,-3.6433,-5.5772
"7150",-5.0831,-4.7344,-3.0173,-2.9541,-2.5453,-4.4922,-5.3612
"7151",-5.1141,-4.7444,-3.5553,-3.7481,-2.4831,-4.6002,-5.1108
"7152",-5.1571,-4.7244,-3.6683,-2.9007,-2.9404,-4.2732,-5.1888
"7153",-5.0881,-4.7324,-3.39192,-4.5847,-2.2034,-4.5682,-5.1208
